Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
PolishThunder,1617254243356,3,43406,30140,130219,3.3333333333333335,5,5,10,27,1,SUCCESS,130219,PRO,qi512oGVTry8V-KtP6j2_w
AJM-Model-1,1617253283845,3,49469,33373,148409,3.6666666666666665,8,3,11,1,2,SUCCESS,148409,PRO,gdsU9bkGRWW7LTEHP4rGgQ
ABaykov,1617248589635,3,54530,46188,163590,4.666666666666667,3,11,14,1,3,SUCCESS,163590,PRO,aa28j7SWTd-LxMzvFoj_bA
Maikel,1617243526670,3,54709,40572,164129,5.333333333333333,5,11,16,4,4,SUCCESS,164129,PRO,FeKoIRn0Tsa6tACAWZ_2gw
atnmn,1617248656061,3,58107,51506,174323,5.333333333333333,6,10,16,0,5,SUCCESS,174323,PRO,b3960b6c6f58458880cee615ce806578
RobinCastro-DBS,1617247804700,3,58502,41965,175507,6.0,6,12,18,0,6,SUCCESS,175507,PRO,7KrbyQXvTBOxnBa0p9YuUA
S-P-,1617244840928,3,63331,61513,189994,5.333333333333333,10,6,16,1,7,SUCCESS,189994,PRO,MxT5p4ZvSTOcc6ANa8VZNg
BoogieTimeProductions,1617252521119,3,64644,53525,193934,5.0,1,14,15,5,8,SUCCESS,193934,PRO,MUyQlFafT0yFhQr1sApn9Q
rosscomp1,1617242990749,3,65617,55837,196851,6.666666666666667,3,17,20,1,9,SUCCESS,196851,PRO,fb0d597a87f94697aa1c68be9366a74f
mayurmadnani,1617247547765,3,67068,61533,201205,5.0,2,13,15,0,10,SUCCESS,201205,PRO,hr8K12KMRhSIDUEJbQT8fg
nikhilkala,1617253464488,3,72204,59568,216612,5.0,2,13,15,1,11,SUCCESS,216612,PRO,UKO4WitGQRSkSrTqa8ZAIA
Jerec,1617245630470,3,78272,69607,234816,9.666666666666666,5,24,29,0,12,SUCCESS,234816,PRO,RH6ep-5mRmmVLqHClba8_Q
tony,1617242642962,3,138724,131155,416172,9.666666666666666,2,26,29,0,13,SUCCESS,416172,PRO,n6J-gyvRRx-CldbnyhRhEw
Anser,1617246496395,3,184903,184427,554711,28.0,3,81,84,1,14,SUCCESS,554711,PRO,JYzSEWNETBGuudH_UDQx7Q
