Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
Bandwidth-RnD,1628023686533,3,19807,19638,59422,0.0,0,0,0,73,1,SUCCESS,59422,OPEN,77V1kp1kRJCO5D4zgSrqxA
Mufumi-ZA,1627998373324,3,24033,23534,72101,0.0,0,0,0,4,2,SUCCESS,72101,OPEN,zkKRxlH7RH6vsDIwQyuMKw
jtrider,1627974043641,3,26421,24610,79265,0.3333333333333333,0,1,1,0,3,SUCCESS,79265,OPEN,vJTdMyygQrShrT-Hh21qfQ
Mumbai-Racer-6,1627959696438,3,30515,27465,91547,1.3333333333333333,0,4,4,2,4,SUCCESS,91547,OPEN,mvhmcw-ET5igAaFz3O6kGw
bigdaddydragon,1627970957397,3,31903,30087,95711,0.3333333333333333,0,1,1,12,5,SUCCESS,95711,OPEN,Ln1Tqn9NTUiKK-si4Z9biQ
pdkpro-07,1627776061702,3,32583,27525,97750,1.0,0,3,3,0,6,SUCCESS,97750,OPEN,ViQgNWQTRruf5eEpHoS4Xw
LuckyMan,1627849190538,3,33458,26728,100376,1.0,0,3,3,1,7,SUCCESS,100376,OPEN,hbVXmPNNTAGt_ndmy0JCtg
yodaa,1627974690061,3,34219,26735,102658,2.3333333333333335,0,7,7,2,8,SUCCESS,102658,OPEN,tNyxzDR0SKCYceiUJvjE0Q
bobo-selene,1627966729959,3,34646,27638,103939,1.3333333333333333,0,4,4,5,9,SUCCESS,103939,OPEN,02yAJ9V5Qfea8q6Mnb_dWg
huii,1627974497744,3,37450,34614,112351,0.6666666666666666,0,2,2,1,10,SUCCESS,112351,OPEN,nlc9s0h2QUi1NmB4Z2d1rA
RunningMan,1627973994739,3,38664,32872,115992,2.0,0,6,6,4,11,SUCCESS,115992,OPEN,e1A0P5pyQmaKTr7RU_d9ag
Fenrisulfr,1627971216533,3,38930,38248,116790,0.0,0,0,0,1,12,SUCCESS,116790,OPEN,hLchBLi2Qqy49gBUb_CfxQ
Mafia,1627938978579,3,39402,34886,118206,1.6666666666666667,0,5,5,1,13,SUCCESS,118206,OPEN,vMBkxqxlRT2Zvl9TH9v-5w
Karo,1628013324594,3,41027,36678,123083,0.6666666666666666,0,2,2,4,14,SUCCESS,123083,OPEN,UtoijY29RM2QOsiZFWn48g
CGS-Testing123,1627977462929,3,41419,36680,124257,3.0,0,9,9,5,15,SUCCESS,124257,OPEN,xvynlB0dTQCDdYmNaOXHHQ
ZamFad,1627965429228,3,44601,36475,133803,3.3333333333333335,0,10,10,1,16,SUCCESS,133803,OPEN,iTUGQpWfRieAKAvfxx1nWw
bibitan-racer-21-08-02,1627886499178,3,44706,38928,134120,1.0,0,3,3,9,17,SUCCESS,134120,OPEN,bZrRs42VRj63rGmMNXS5RA
kartoshka,1628027642519,3,45019,44806,135057,0.0,0,0,0,1,18,SUCCESS,135057,OPEN,YEGcxsGUSTmBOxAkPxDZ3g
thjang,1627979669435,3,45177,39202,135532,3.0,0,9,9,1,19,SUCCESS,135532,OPEN,We1ZFdVbQ8uUhngUGJe1-w
imakhadmi,1628038229623,3,45300,43668,135902,0.0,0,0,0,3,20,SUCCESS,135902,OPEN,Xjgi6NZeRmKMr-uoCQzd7Q
ixtonnn,1627974544600,3,45653,43344,136961,0.3333333333333333,0,1,1,3,21,SUCCESS,136961,OPEN,jHQqoDymS2Kp_oMcJ6dhgg
licheng,1627974043529,3,46388,40739,139165,5.0,0,15,15,3,22,SUCCESS,139165,OPEN,a2Id5nCrQsqX1Xy1B_NNUA
Tira,1627974482594,3,46631,36011,139893,3.0,0,9,9,2,23,SUCCESS,139893,OPEN,69AfXIxrQS2pfnMBmP3j0g
Riolu,1627791395033,3,46984,42348,140953,0.6666666666666666,0,2,2,7,24,SUCCESS,140953,OPEN,5uT4nmOrSdWr814lPIdrGg
