Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
barkingdog,1656660737690,3,25888,25063,77664,0.3333333333333333,1,0,1,45,1,SUCCESS,77664,PRO,b3960b6c6f58458880ceew
AJM-Model-1,1656648490444,3,26929,24449,80789,0.6666666666666666,1,1,2,1,2,SUCCESS,80789,PRO,gdsU9bkGRWW7LTEHP4rGgQ
Ensono-Ernesto,1656666482516,3,29666,23469,89000,1.6666666666666667,4,1,5,3,3,SUCCESS,89000,PRO,8zBEAp0-S5yGbcZvytGZGQ
DaVinciDriver,1656659059637,3,30273,26735,90819,2.0,0,6,6,2,4,SUCCESS,90819,PRO,XtzXYz2pRByDnXz90XNGSw
Doug-Racer,1656634423228,3,33174,26957,99524,3.0,1,8,9,1,5,SUCCESS,99524,PRO,1R021ZoDQrqxSUiHfBvyEw
AIDeepRacer,1656635016588,3,34220,30198,102661,3.3333333333333335,2,8,10,2,6,SUCCESS,102661,PRO,pIRbdCx6QYatgVXm2p5GbA
Galileo,1656654446269,3,34290,29867,102872,2.3333333333333335,2,4,7,1,7,SUCCESS,102872,PRO,Y79AzaaOR-u4LVKMxu1Mdw
Fumiaki,1656636434291,3,39197,33926,117593,4.333333333333333,0,13,13,1,8,SUCCESS,117593,PRO,5RzBNYRAQoWVausi3eyhRg
JPMC-LONDON-HandsFree,1656659910436,3,41709,32267,125129,5.666666666666667,1,16,17,2,9,SUCCESS,125129,PRO,DZAYqyd-Tp6eE15IopWCgQ
ferrite,1656637739171,3,42000,35198,126000,4.333333333333333,1,12,13,2,10,SUCCESS,126000,PRO,SRAgn9lMTCmIjaBREP7hxA
Aurora-DNPds,1656644220759,3,44904,39061,134713,5.666666666666667,5,12,17,1,11,SUCCESS,134713,PRO,26fba66bedca4aa3bca47w
Ash-DNPds,1656637303455,3,47550,42734,142652,5.333333333333333,5,11,16,2,12,SUCCESS,142652,PRO,9aced9109a634d11a3134w
MattCamp,1656659223332,3,49088,47800,147264,7.333333333333333,1,21,22,1,13,SUCCESS,147264,PRO,9z8BN2mkSj-Dlb_Chg_0Hw
JPMC-Columbus-AngryWookie,1656643284240,3,55550,50014,166652,7.0,9,12,21,1,14,SUCCESS,166652,PRO,rIIziACfQnGou4zeDTbyTg
LeadingAI,1656633779404,3,56398,55063,169194,9.0,3,24,27,6,15,SUCCESS,169194,PRO,VP5wwaH5T4GciaMX2ocEvQ
gabrielkoo#HongKong,1656644908503,3,56840,48185,170522,7.666666666666667,9,14,23,2,16,SUCCESS,170522,PRO,ydUnMZutQDmeS4U2pIDYLg
andylyons,1656638067808,3,57351,51854,172053,7.333333333333333,9,13,22,2,17,SUCCESS,172053,PRO,Ow3ltwaiTYm_qdzYLEWRIQ
TheTrackBoss,1656665450319,3,63986,54369,191959,9.0,3,24,27,1,18,SUCCESS,191959,PRO,hbVXmPNNTAGt_ndmy0JCtg
TBIT,1656641950677,3,64777,57474,194333,11.333333333333334,5,26,34,1,19,SUCCESS,194333,PRO,YYMVTpNgRKuqlGw_J3qrhQ
GoodEveningWeAreFromUkraine,1656661432923,3,66761,63808,200283,5.0,9,6,15,1,20,SUCCESS,200283,PRO,oX4dpYxLTFG2UU6NprA-7g
PondHoppers,1656656823201,3,67457,63997,202372,7.666666666666667,9,14,23,1,21,SUCCESS,202372,PRO,trstt2UeTVy7tQbziTmDlA
BoogieTimeProductions,1656655338435,3,84924,77577,254772,14.333333333333334,9,34,43,1,22,SUCCESS,254772,PRO,MUyQlFafT0yFhQr1sApn9Q
