Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Ernesto-PhilJ,1717406324621,3,15687,15264,47061,0.0,0,0,0,2,SUCCESS,15687,8zBEAp0-S5yGbcZvytGZGQ
2,JPMC-Speedy-Gonzales-LATAM,1717449101050,3,16996,16795,50990,0.0,0,0,0,4,SUCCESS,16996,McOa_W8cTW2EErfZhOoKxA
3,CodeMachine,1717366889983,3,17175,16738,51525,0.0,0,0,0,3,SUCCESS,17175,b_WzN_r8ToGPle_8bl2tMA
4,Liao,1717214801895,3,17334,16938,52002,0.0,0,0,0,2,SUCCESS,17334,1mW7p6I1Q0-cB3Up-esBeQ
5,JPMC-London-Griffc,1717237523817,3,18373,17876,55121,0.0,0,0,0,1,SUCCESS,18373,S1EcBZeaRjW2s85WNzBBog
6,Jochem,1717236695925,3,18775,18730,56327,0.0,0,0,0,1,SUCCESS,18775,RBPhZc5eTVmEF_gpSV7skg
7,FantasiaPlanet,1717469983544,3,18886,18665,56659,0.0,0,0,0,2,SUCCESS,18886,8wPvt9nLTv-I-F2ieNgD6w
8,JPMC-ALLisWELL,1717246230878,3,20220,20131,60662,0.0,0,0,0,2,SUCCESS,20220,YvlaCbHmTcK1pwMngoUyBw
9,BlondieRace,1717296034021,3,21595,20728,64786,0.0,0,0,0,1,SUCCESS,21595,DwX-nffoQSePsYqFuYECfQ
10,Jianlong,1717315818455,3,21708,21531,65125,0.0,0,0,0,6,SUCCESS,21708,vpsHYdBtSIq__1M9j1R21Q
11,ZoD,1717343740924,3,21931,14668,65793,0.6666666666666666,0,2,2,1,SUCCESS,21931,TFtvCas4TRWchrBPMyGh0A
12,Nariox,1717352853519,3,21958,14865,65875,0.6666666666666666,0,2,2,1,SUCCESS,21958,AUWR9HasSr2j2V1bbAptNw
13,JPMC-HYD-SmartAccelerators,1717494068931,3,22062,18403,66188,0.3333333333333333,0,1,1,5,SUCCESS,22062,6jJ_fiuUQb2PZXOGkr3V7g
14,DustyRacing,1717467194543,3,22729,22132,68189,0.0,0,0,0,8,SUCCESS,22729,Vlo2vVAfQrqWadXhqFE38A
15,Ansh7,1717505889601,3,22820,18732,68462,0.3333333333333333,0,1,1,7,SUCCESS,22820,JCwxucKeRWO_Eij9nr98UQ
16,Kautilya,1717313815628,3,23285,22795,69855,0.0,0,0,0,4,SUCCESS,23285,Aozo2oixSJysh5iSzSBcpg
17,YA#88,1717365250137,3,23354,23069,70062,0.0,0,0,0,6,SUCCESS,23354,KBCP86t4SpaGJhXNb26AcQ
18,Cloud-Ultra-Pro,1717466810178,3,23487,23191,70463,0.0,0,0,0,1,SUCCESS,23487,R22FBKQsSMKmRaTpNdD76A
19,pmi-knk4#2630,1717417524884,3,23997,20198,71991,0.3333333333333333,0,1,1,20,SUCCESS,23997,1ZYesBf7TMufV0hhreTW-w
20,ITS-yam,1717432643446,3,24599,23069,73798,0.0,0,0,0,3,SUCCESS,24599,4VWteXpBTQePbAKgQCbTjw
21,RayG-DBS,1717200478251,3,24639,23872,73919,0.0,0,0,0,1,SUCCESS,24639,YNrvM9f5RteeSrCl7oFC5w
22,MaxCommercientRacer,1717329358225,3,24642,24333,73927,0.0,0,0,0,9,SUCCESS,24642,unpG_64uQWGGWy5XyNr85Q
23,BrainyModel#1997,1717456600157,3,24974,24600,74924,0.0,0,0,0,7,SUCCESS,24974,ZemBOzpNRDyHW6w9e2g2Vg
24,UnboundConsole#8106,1717299184160,3,26109,25328,78327,0.0,0,0,0,4,SUCCESS,26109,LdeWqnCkQC2a8Fpoo5_2rg
25,FocusedExpert#7259,1717223690029,3,26219,25121,78658,0.0,0,0,0,22,SUCCESS,26219,3MZZuFygRjm1Za-OUz0ufg
26,gcjordi,1717452312638,3,27665,27459,82996,0.0,0,0,0,6,SUCCESS,27665,4n-0HYIyQ2241dJ4tZirRg
27,Eviden-Surojit2024,1717417409132,3,27820,23934,83462,0.3333333333333333,0,1,1,2,SUCCESS,27820,J1wwkIv7THCEOtq7arFvXA
28,MSalie,1717447762185,3,28176,23467,84528,0.3333333333333333,0,1,1,7,SUCCESS,28176,hEzNKV4vR1mcLP8PRdw_JQ
29,Eviden-Navn33t-Singh,1717341803356,3,28352,17665,85057,1.0,0,3,3,8,SUCCESS,28352,abV36aIgT1Kkmf-Bm6H3TA
30,TimJWhite,1717482688383,3,28552,21332,85656,0.6666666666666666,0,2,2,2,SUCCESS,28552,3dDHylmQSi-Rzd9uUamhlQ
31,BooleanPointer#7924,1717394862167,3,28598,24997,85794,0.3333333333333333,0,1,1,3,SUCCESS,28598,kbNcaGHPTUuKDupsWykPCA
32,PITS-3,1717468922027,3,28617,28204,85852,0.0,0,0,0,5,SUCCESS,28617,yB5wq3tVTHm_RJQ3qQqBCw
33,MLRacer-1,1717324387400,3,28907,20265,86723,0.6666666666666666,0,2,2,2,SUCCESS,28907,BkzYLz2CSJyL3MKNeCeBrQ
34,reddevilgp,1717450232265,3,29019,25531,87057,0.3333333333333333,0,1,1,9,SUCCESS,29019,luqmCfV3Qk6HWz85EeQ0XA
35,IcePandaBoom,1717224042926,3,29109,28465,87327,1.0,0,3,3,1,SUCCESS,29109,BTPWujqqTBOWGAFvEKyRaA
36,SJTelford,1717488119814,3,29530,28932,88591,0.0,0,0,0,6,SUCCESS,29530,NED2O6MXQ-KumuqSTAQ14A
37,--E2--,1717247200987,3,29599,22859,88798,0.6666666666666666,0,2,2,1,SUCCESS,29599,4eJQf1tiRFK1yE7PUW6CdA
38,KingoftheTrack,1717301357673,3,29842,29601,89526,0.0,0,0,0,5,SUCCESS,29842,ACg6IYaIQNi--irQmpdiHg
39,BoogieTimeProductions,1717329402535,3,30042,26132,90126,0.3333333333333333,0,1,1,10,SUCCESS,30042,MUyQlFafT0yFhQr1sApn9Q
40,Akiva,1717277932320,3,30108,26468,90324,0.3333333333333333,0,1,1,1,SUCCESS,30108,hsfJQ05mShW_UFBDkcXFyw
41,CarrerDelBlanquer2,1717435754729,3,30130,29527,90390,0.0,0,0,0,17,SUCCESS,30130,4gTWESbfSMOefvxyse-nlw
42,Deepak-dpk,1717237210192,3,30553,27001,91661,1.3333333333333333,0,4,4,1,SUCCESS,30553,gDTBFK77TM6wD6uObZlulA
43,BSi,1717378929513,3,30598,26928,91794,1.3333333333333333,0,4,4,2,SUCCESS,30598,2eb231b0a43f4940bfed3w
44,TPC-Tech,1717265915856,3,30640,20924,91921,1.0,0,3,3,1,SUCCESS,30640,iEfWhIPLS865MMzpmLNdqQ
45,Lenilson,1717440531583,3,30774,29930,92323,0.0,0,0,0,1,SUCCESS,30774,A-M6QeHpQmaw7rITMl7AYA
46,ThisArgument#1645,1717490530355,3,30909,23603,92727,0.6666666666666666,0,2,2,4,SUCCESS,30909,jabkQkXjR1KB590VujAOfA
47,TKU-CISE-G4-yuchang,1717310791993,3,30928,30664,92784,0.0,0,0,0,9,SUCCESS,30928,lsTx3yAoRQioPryegF438Q
48,SilEye,1717489643453,3,30952,23521,92857,0.6666666666666666,0,2,2,5,SUCCESS,30952,y-L1qKgjS2iMcNjbnxNC_Q
49,Eviden-SharanJeevangi-India,1717378827670,3,31577,31198,94732,0.0,0,0,0,6,SUCCESS,31577,ahNlbPHuRHe5OrNByB0ojQ
50,DaVinciDriver,1717225411537,3,31685,20799,95055,1.0,0,3,3,1,SUCCESS,31685,XtzXYz2pRByDnXz90XNGSw
51,raj-1205,1717279765551,3,31840,31667,95522,0.0,0,0,0,4,SUCCESS,31840,558a49745f8843aea7db6w
52,ryu,1717229971757,3,31975,24807,95927,0.6666666666666666,0,2,2,1,SUCCESS,31975,VJ3BbvBVTJul_5HJYllepg
53,Sion-Racer,1717384488417,3,32243,27796,96729,0.3333333333333333,0,1,1,2,SUCCESS,32243,u5nPXtjSQXiI5CCTCXjEoA
54,LeoMtz,1717451416885,3,32354,24933,97064,0.6666666666666666,0,2,2,1,SUCCESS,32354,bAuh9G8eSlaPuXBlDHo6mQ
55,RAY,1717476607533,3,32592,28598,97778,0.3333333333333333,0,1,1,2,SUCCESS,32592,tsHDg0hST2G0fKUS4o5Mgg
56,Alind,1717201082378,3,32684,28335,98054,0.3333333333333333,0,1,1,2,SUCCESS,32684,WQ9eQJteSeiuzRYlPqqljQ
57,Seab,1717201625433,3,32709,32465,98127,0.0,0,0,0,1,SUCCESS,32709,mjD1OGTXQfKTXMPWVq29rg
58,ITS-Nik,1717381090397,3,32951,31928,98854,0.0,0,0,0,5,SUCCESS,32951,nkBtNywESO25ebFILf-aMw
59,Gunny,1717428802249,3,33218,29392,99655,0.3333333333333333,0,1,1,3,SUCCESS,33218,m5-I630sTqyWjEYTg5eO9Q
60,Yoga,1717382733629,3,33221,26466,99665,0.6666666666666666,0,2,2,12,SUCCESS,33221,9C5BCEtKRUOa2-8axwuEFQ
61,UnicodeCommand#2744,1717409226728,3,33272,27192,99818,0.6666666666666666,0,2,2,6,SUCCESS,33272,jDa1cN44Q8WUYxb7WYGVVw
62,MemoryTable#3636,1717392049426,3,33527,33060,100582,0.0,0,0,0,6,SUCCESS,33527,vPLUHGoxR66Q0ordmB1jGQ
63,Charles-Costa-UnB,1717442356368,3,33885,29865,101657,0.3333333333333333,0,1,1,1,SUCCESS,33885,0E4Iu0rBRC2Kne6eHin9jw
64,NTU-ME-G08-CheWei,1717424917753,3,33997,30864,101993,0.3333333333333333,0,1,1,9,SUCCESS,33997,KNo8ZSnBRPSlzLSk1IwhyQ
65,TKU-CSIE-G03-Jason,1717247249785,3,34176,30064,102528,0.3333333333333333,0,1,1,3,SUCCESS,34176,epj1uh6vS0WoZMyWuMxWsg
66,Yuliya,1717411411323,3,34219,19735,102658,1.3333333333333333,0,4,4,6,SUCCESS,34219,JWJgkv8bSKeMIGYZ9roR-A
67,VelocityVirtuoso#8123,1717436430463,3,34573,33605,103720,1.0,0,3,3,5,SUCCESS,34573,SOaLDMtJTQWr55eR6v710Q
68,FabioMaxV,1717434143723,3,35308,27401,105925,0.6666666666666666,0,2,2,10,SUCCESS,35308,fkCXzcxUQAu40C7Qxc3EzA
69,TrainingSeason-OpenAI,1717219020524,3,35418,23400,106256,1.0,0,3,3,3,SUCCESS,35418,2ZrGrnCTTLac0_y0h4IxEQ
70,GammaScript#5560,1717209064833,3,35554,31468,106664,0.3333333333333333,0,1,1,3,SUCCESS,35554,3RI5XwTESXKL1vXskRfohA
71,technopro#yamamotoshuhei,1717357364369,3,35597,34730,106792,0.0,0,0,0,4,SUCCESS,35597,c1_U8nFSSzm6MzpCG_JZSA
72,Lee0602,1717202462891,3,36020,28599,108061,1.6666666666666667,0,5,5,4,SUCCESS,36020,ZHF2XODuQbS-C6lN50M2PQ
73,SecureTag#9589,1717456984040,3,36043,32005,108129,0.3333333333333333,0,1,1,3,SUCCESS,36043,NpyoHiypQve2DTtRMPlTYQ
74,yukke#5413,1717373919020,3,36203,28857,108611,0.6666666666666666,0,2,2,5,SUCCESS,36203,R5Bm0iNCQNyJt66i8Hn68g
75,Eviden-Ketan-Sharma,1717264326268,3,36464,30337,109393,0.6666666666666666,0,2,2,5,SUCCESS,36464,hxYsETpxSC-0azhmF5hnMQ
