Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,CodeMachine,1717200010606,3,21641,21135,64925,0.0,0,0,0,1,SUCCESS,21641,b_WzN_r8ToGPle_8bl2tMA
2,RayG-DBS,1717200478251,3,24639,23872,73919,0.0,0,0,0,1,SUCCESS,24639,YNrvM9f5RteeSrCl7oFC5w
3,CurlyExpression#9601,1717201082378,3,32684,28335,98054,0.3333333333333333,0,1,1,2,SUCCESS,32684,WQ9eQJteSeiuzRYlPqqljQ
4,Seab,1717201625433,3,32709,32465,98127,0.0,0,0,0,1,SUCCESS,32709,mjD1OGTXQfKTXMPWVq29rg
5,Lee0602,1717202462891,3,36020,28599,108061,1.6666666666666667,0,5,5,1,SUCCESS,36020,ZHF2XODuQbS-C6lN50M2PQ
6,FocusedExpert#7259,1717200943224,3,41327,36332,123982,1.3333333333333333,0,4,4,3,SUCCESS,41327,3MZZuFygRjm1Za-OUz0ufg
7,Decio-HotWheels,1717202502906,3,45884,38863,137652,1.6666666666666667,0,5,5,4,SUCCESS,45884,n5_HZz5pQT2PezY067cYQA
8,tranvietdung-DBS,1717201938333,3,46774,37257,140323,2.0,0,6,6,1,SUCCESS,46774,3OwVWi6tQDCpBzKpWfHj7Q
9,SilEye,1717200460349,3,54309,50539,162929,3.3333333333333335,0,10,10,1,SUCCESS,54309,y-L1qKgjS2iMcNjbnxNC_Q
10,AIDeepRacer,1717200447577,3,55338,41395,166015,3.3333333333333335,0,10,10,1,SUCCESS,55338,pIRbdCx6QYatgVXm2p5GbA
11,RicardoMombru,1717200395856,3,62420,52337,187260,2.0,0,6,6,2,SUCCESS,62420,dszNfs_HQQC-RAXiNtBM4A
12,UnboundConsole#8106,1717200860499,3,67975,64001,203927,4.333333333333333,0,13,13,1,SUCCESS,67975,LdeWqnCkQC2a8Fpoo5_2rg
13,TrainingSeason-OpenAI,1717202249589,3,68286,58664,204858,4.0,0,12,12,1,SUCCESS,68286,2ZrGrnCTTLac0_y0h4IxEQ
14,Dexxtz,1717200184306,3,71597,64859,214793,4.666666666666667,0,14,14,2,SUCCESS,71597,tabxmSFdSiuDVkEWW34mTA
15,RO,1717202522527,3,76527,72268,229582,5.333333333333333,0,16,16,1,SUCCESS,76527,6DarpfsUQUSRuBlTMnb7fw
16,YA#88,1717202025143,3,85998,70194,257994,6.333333333333333,0,16,19,1,SUCCESS,85998,KBCP86t4SpaGJhXNb26AcQ
17,Version-Infinite,1717202995394,3,106574,91864,319722,8.333333333333334,0,24,25,1,SUCCESS,106574,N5Bzb-oJTAup8q3QAYGZww
18,BSi,1717202045016,3,129196,92533,387590,10.666666666666666,0,32,32,1,SUCCESS,129196,2eb231b0a43f4940bfed3w
