Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,CodeMachine,1717200010606,3,21641,21135,64925,0.0,0,0,0,1,SUCCESS,21641,b_WzN_r8ToGPle_8bl2tMA
2,RayG-DBS,1717200478251,3,24639,23872,73919,0.0,0,0,0,1,SUCCESS,24639,YNrvM9f5RteeSrCl7oFC5w
3,CurlyExpression#9601,1717201082378,3,32684,28335,98054,0.3333333333333333,0,1,1,2,SUCCESS,32684,WQ9eQJteSeiuzRYlPqqljQ
4,Seab,1717201625433,3,32709,32465,98127,0.0,0,0,0,1,SUCCESS,32709,mjD1OGTXQfKTXMPWVq29rg
5,GammaScript#5560,1717209064833,3,35554,31468,106664,0.3333333333333333,0,1,1,2,SUCCESS,35554,3RI5XwTESXKL1vXskRfohA
6,Lee0602,1717202462891,3,36020,28599,108061,1.6666666666666667,0,5,5,1,SUCCESS,36020,ZHF2XODuQbS-C6lN50M2PQ
7,FocusedExpert#7259,1717200943224,3,41327,36332,123982,1.3333333333333333,0,4,4,6,SUCCESS,41327,3MZZuFygRjm1Za-OUz0ufg
8,Ple-Racer,1717208490428,3,42777,41729,128331,1.0,0,3,3,2,SUCCESS,42777,kKTUsN7tQ4qOqVXF1zs8VQ
9,Decio-HotWheels,1717202502906,3,45884,38863,137652,1.6666666666666667,0,5,5,4,SUCCESS,45884,n5_HZz5pQT2PezY067cYQA
10,tranvietdung-DBS,1717201938333,3,46774,37257,140323,2.0,0,6,6,1,SUCCESS,46774,3OwVWi6tQDCpBzKpWfHj7Q
11,TimJWhite,1717208621034,3,52531,39197,157594,3.3333333333333335,0,10,10,1,SUCCESS,52531,3dDHylmQSi-Rzd9uUamhlQ
12,SilEye,1717200460349,3,54309,50539,162929,3.3333333333333335,0,10,10,1,SUCCESS,54309,y-L1qKgjS2iMcNjbnxNC_Q
13,AIDeepRacer,1717200447577,3,55338,41395,166015,3.3333333333333335,0,10,10,1,SUCCESS,55338,pIRbdCx6QYatgVXm2p5GbA
14,NeuralFix#3649,1717208985026,3,58333,51063,174999,3.6666666666666665,0,11,11,1,SUCCESS,58333,69kUv7qhScSY6tsp034yww
15,AgileBraces#9407,1717209089833,3,59063,58933,177190,0.0,0,0,0,1,SUCCESS,59063,JbNUVyHsS4-MjYfM_ru-kg
16,TestableNetwork#9032,1717210200671,3,60796,53520,182388,2.6666666666666665,0,8,8,1,SUCCESS,60796,Cl3Krx0JS3OFhj2rABmRHw
17,RicardoMombru,1717200395856,3,62420,52337,187260,2.0,0,6,6,3,SUCCESS,62420,dszNfs_HQQC-RAXiNtBM4A
18,UnboundConsole#8106,1717200860499,3,67975,64001,203927,4.333333333333333,0,13,13,1,SUCCESS,67975,LdeWqnCkQC2a8Fpoo5_2rg
19,TrainingSeason-OpenAI,1717202249589,3,68286,58664,204858,4.0,0,12,12,1,SUCCESS,68286,2ZrGrnCTTLac0_y0h4IxEQ
20,HigherArgument#5637,1717204461966,3,70510,59941,211531,4.0,0,12,12,1,SUCCESS,70510,xVItIgm5T7G6L4gUSUuduw
21,Dexxtz,1717200184306,3,71597,64859,214793,4.666666666666667,0,14,14,5,SUCCESS,71597,tabxmSFdSiuDVkEWW34mTA
22,RO,1717202522527,3,76527,72268,229582,5.333333333333333,0,16,16,1,SUCCESS,76527,6DarpfsUQUSRuBlTMnb7fw
23,YA#88,1717202025143,3,85998,70194,257994,6.333333333333333,0,16,19,1,SUCCESS,85998,KBCP86t4SpaGJhXNb26AcQ
24,-SANTACLAWS-,1717209171519,3,96665,82392,289997,7.333333333333333,0,22,22,1,SUCCESS,96665,X_dNmJilS8SDBQ44yzd2fg
25,ComplicatedPackage#0653,1717203667123,3,103887,79064,311661,6.333333333333333,0,19,19,2,SUCCESS,103887,lsTx3yAoRQioPryegF438Q
26,Version-Infinite,1717202995394,3,106574,91864,319722,8.333333333333334,0,24,25,1,SUCCESS,106574,N5Bzb-oJTAup8q3QAYGZww
27,NK81,1717210728126,3,108597,104604,325791,8.333333333333334,0,25,25,2,SUCCESS,108597,wlSfcOY9T6uqdqjs1aLFRw
28,DavidLiu,1717203748794,3,125445,111804,376336,10.333333333333334,0,31,31,1,SUCCESS,125445,p8Kq8gVIS0W9DoFRPItxlA
29,BSi,1717202045016,3,129196,92533,387590,10.666666666666666,0,32,32,1,SUCCESS,129196,2eb231b0a43f4940bfed3w
30,UnboundDigit#2180,1717203088746,3,164497,160736,493493,12.333333333333334,0,37,37,1,SUCCESS,164497,KT4_PtHoQhaIHBjhX9zYHw
