Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Aurora-DNPds,1690876005768,3,31196,29471,93590,0.3333333333333333,0,1,1,1,SUCCESS,93590,26fba66bedca4aa3bca47w
2,IcePandaBoom,1690869141013,3,32167,31668,96501,1.0,0,3,3,1,SUCCESS,96501,BTPWujqqTBOWGAFvEKyRaA
3,TPC-Tech,1690852312989,3,33866,32537,101599,0.3333333333333333,0,1,1,1,SUCCESS,101599,iEfWhIPLS865MMzpmLNdqQ
4,barkingdog,1690852162862,3,34540,32359,103622,1.6666666666666667,0,5,5,1,SUCCESS,103622,b3960b6c6f58458880ceew
5,ITS-Kura,1690933971269,3,35818,34342,107454,0.3333333333333333,0,1,1,2,SUCCESS,107454,0KlPowM7Rsm-6depdUzXOg
6,TimJWhite,1690849462698,3,35898,32931,107696,0.6666666666666666,0,2,2,3,SUCCESS,107696,3dDHylmQSi-Rzd9uUamhlQ
7,Seab,1690927958283,3,36196,35723,108588,0.0,0,0,0,5,SUCCESS,108588,mjD1OGTXQfKTXMPWVq29rg
8,Banbone,1690895918166,3,36999,36744,110997,0.0,0,0,0,1,SUCCESS,110997,iTaYYJwUSXWPbqTcxyO0ZA
9,JPMC-DriftKing-Houston,1690944588111,3,37384,35607,112152,2.3333333333333335,0,7,7,1,SUCCESS,112152,fngewpiZSZm11yX7YgwnMA
10,PITS-1,1690900704644,3,37999,34525,113997,1.0,0,3,3,5,SUCCESS,113997,CThkSPLERtyRM5OptykzEQ
11,QES-A-YS,1690869296206,3,38797,38603,116392,0.0,0,0,0,7,SUCCESS,116392,OmDJ_yvhRKi32drjq24OiQ
12,USC-Taipei-Campus,1690903524375,3,39402,37934,118208,0.3333333333333333,0,1,1,1,SUCCESS,118208,I8oFQeBjSGmCxo4NGOdpRQ
13,Eviden-Sammy-Cheung,1690852404125,3,39570,38845,118710,1.6666666666666667,0,5,5,1,SUCCESS,118710,R22FBKQsSMKmRaTpNdD76A
14,D55-Hatton,1690896183568,3,39764,37250,119292,1.0,0,3,3,3,SUCCESS,119292,Zl7c5ziyTHuLBQSu71FPlw
15,MineSweeper,1690893480323,3,41055,40241,123166,2.3333333333333335,0,7,7,2,SUCCESS,123166,cJBGnsm2SneQEkwWruZDgw
16,DecisionTransformer,1690884792586,3,41888,34714,125664,4.0,0,11,12,2,SUCCESS,125664,1mW7p6I1Q0-cB3Up-esBeQ
17,Yuliya,1690874275394,3,42456,38222,127369,3.3333333333333335,0,10,10,14,SUCCESS,127369,JWJgkv8bSKeMIGYZ9roR-A
18,JoeLeyba,1690932308174,3,42488,41939,127464,1.0,0,3,3,2,SUCCESS,127464,nzfVL37yS2G5OUkCQh7omQ
19,Gummi,1690923505678,3,42976,42745,128929,0.0,0,0,0,21,SUCCESS,128929,MMl49eA4Tr2AlzL4d7nB3g
20,HameenHitain#42,1690893165705,3,44624,41477,133873,0.6666666666666666,0,2,2,4,SUCCESS,133873,44YjKeFtRFyv_g8ljvEg1w
21,Fumiaki,1690848084705,3,44887,42182,134661,4.666666666666667,0,14,14,1,SUCCESS,134661,5RzBNYRAQoWVausi3eyhRg
22,bitbycryptobug,1690912815993,3,44974,44399,134924,0.0,0,0,0,6,SUCCESS,134924,I0cvAIwlQceFRm4894L9XA
23,Consort-NicholasV,1690907071728,3,44987,42140,134963,1.6666666666666667,0,5,5,4,SUCCESS,134963,VmJ0zQ9YR2m20d9b3MibPQ
24,ASCIIOrder#1674,1690872230801,3,45035,42852,135105,0.6666666666666666,0,2,2,1,SUCCESS,135105,p4mBVl_9SXCXSLwaQQAUIw
25,KWON,1690943323068,3,45051,42062,135153,0.6666666666666666,0,2,2,3,SUCCESS,135153,DplPbQepT5iDPJ0_iSmzHg
26,Galaxy-Destroyer,1690883718077,3,45725,42130,137175,3.0,0,9,9,27,SUCCESS,137175,R5dbzb_dTHeWKz89XJfXSQ
27,JPMC-BLR-RacerMinions,1690937599281,3,46221,46138,138664,0.0,0,0,0,3,SUCCESS,138664,iYLTZyzKQ--9KmFjlHv2Bw
28,chien,1690915111988,3,46352,43266,139057,1.6666666666666667,0,5,5,3,SUCCESS,139057,uwd69Dt3RIWcZLarj_fJfA
29,darkKILLER,1690903525804,3,46418,46068,139255,1.0,0,3,3,11,SUCCESS,139255,PZ1jMdlUTZuyg-gP1SdBkA
30,Mike211,1690913909790,3,46459,45315,139378,1.6666666666666667,0,4,5,4,SUCCESS,139378,rgZhd0J7TBGwBO4GPYC3yg
31,J-Hatton,1690903860787,3,46600,43338,139800,1.3333333333333333,0,4,4,3,SUCCESS,139800,wzVzQyEMRsG8HTwNx0foiw
32,GoodmanKR,1690940154428,3,46975,44133,140926,3.6666666666666665,0,11,11,7,SUCCESS,140926,f905b742ca594aadb529eQ
33,monstsquad,1690902649762,3,47172,41864,141518,3.3333333333333335,0,10,10,1,SUCCESS,141518,DrMkcpQaSYCRAUD22iT2ng
34,janicedal,1690888928766,3,47218,46511,141654,0.0,0,0,0,6,SUCCESS,141654,OwKO9HTAS66Q0EhLegROgg
35,TechnicalUpdate#2255,1690907307022,3,47675,47202,143027,1.0,0,3,3,1,SUCCESS,143027,Wmuvk_6LRDu4MEp7NZVCXQ
