Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
test0123,1617628997989,3,31740,27786,95222,0.6666666666666666,0,2,2,3,1,SUCCESS,95222,OPEN,5lSnhIdqQB2Ig7-hj_bXvQ
badger,1617438745591,3,31881,27540,95643,0.6666666666666666,0,2,2,89,2,SUCCESS,95643,OPEN,9Vk5nDXNR-WZArdn86jCoA
egRacer,1617429397806,3,32728,26209,98186,1.0,0,3,3,89,3,SUCCESS,98186,OPEN,ykn5m3ZuQW6TB-tUX7wKWA
LuckyMan,1617453120750,3,38881,31348,116644,2.3333333333333335,0,7,7,6,4,SUCCESS,116644,OPEN,hbVXmPNNTAGt_ndmy0JCtg
DR-1,1617632970933,3,39543,39201,118630,2.0,0,6,6,2,5,SUCCESS,118630,OPEN,wKjd3aKFT92GgNNXw4U9dg
Vinay17,1617530711432,3,40348,34336,121045,3.0,0,9,9,14,6,SUCCESS,121045,OPEN,B0aZsH_oRROvABvp7xzTgg
KK-SHAHNUR-HS,1617478741155,3,44210,41539,132632,1.3333333333333333,0,4,4,9,7,SUCCESS,132632,OPEN,wQKUSgo_SrydHxlTYn-kdg
elecman,1617269820539,3,46203,38206,138609,2.6666666666666665,0,8,8,0,8,SUCCESS,138609,OPEN,1PbBbv0ZQ121Yl30ux-8yQ
GT-Racing,1617562488827,3,48951,47294,146854,2.0,0,6,6,32,9,SUCCESS,146854,OPEN,w9zvXqmyRFWjHCr1e_v0-g
DitchDigger,1617573573459,3,49565,49326,148696,0.0,0,0,0,2,10,SUCCESS,148696,OPEN,5bca645ed4784e39aff065a7d94356e9
KK-HAIKAL-H,1617516900074,3,49567,48723,148702,0.0,0,0,0,2,11,SUCCESS,148702,OPEN,E9e3UGKRTbSI9JBq7SQ6DQ
Manna-Sonali-A603818-V1,1617500118826,3,50149,45072,150448,3.0,0,9,9,21,12,SUCCESS,150448,OPEN,x8q6Q-mxQI2JLDqwNJc7YQ
xiaojuruo,1617639258910,3,50743,45546,152229,5.0,0,15,15,0,13,SUCCESS,152229,OPEN,Sja72WycRretj8jTpSQ1OA
TimberMG,1617450834941,3,51401,45540,154204,1.0,0,3,3,14,14,SUCCESS,154204,OPEN,4o8INICLRmqxNCHc-pQqZQ
X-Zhao,1617461931078,3,52269,49252,156807,2.6666666666666665,0,8,8,0,15,SUCCESS,156807,OPEN,38cc0fca0add483abf5b16388a229fc7
HasrizamKKCM,1617562824507,3,52508,51805,157524,0.0,0,0,0,4,16,SUCCESS,157524,OPEN,AD-Nr6QTR5GrLIm2ZfcG1w
test0401,1617287231330,3,53302,51300,159906,0.0,0,0,0,4,17,SUCCESS,159906,OPEN,RQ73w9v7RsmuzNZTVjKR2g
sawaD-MHI,1617346625649,3,55579,51277,166739,0.6666666666666666,0,2,2,0,18,SUCCESS,166739,OPEN,gVjt_xVGQLmqQDIpK6YCVQ
OPEN-AMIR-HBNBH,1617615052606,3,55614,49791,166844,4.0,0,12,12,0,19,SUCCESS,166844,OPEN,ziPutfc0RYe-uGYgKglTCQ
nikster,1617509272981,3,56227,52211,168683,2.6666666666666665,0,8,8,14,20,SUCCESS,168683,OPEN,DmVh-5a6TSuZO7XlY_vAYw
FunkyRacerWabbit,1617282289380,3,56399,41207,169198,3.6666666666666665,0,11,11,4,21,SUCCESS,169198,OPEN,YzjkSEknQ82m6yI5qbF4ew
