Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JJ,1627776267549,3,25865,22595,77595,0.6666666666666666,1,1,2,0,1,SUCCESS,77595,PRO,afdcX_4vRH6Ussd0mbg5LQ
Rober,1627780274007,3,34788,32463,104365,2.6666666666666665,3,5,8,0,2,SUCCESS,104365,PRO,KrRSYhzKTfONjRaDUc_ubQ
EnBW-Flitzer,1627779680846,3,40866,39596,122599,3.3333333333333335,2,8,10,0,3,SUCCESS,122599,PRO,je1HIMgRQtibB3H9325TRw
RobinCastro-DBS,1627786582609,3,41911,39826,125735,4.333333333333333,4,9,13,0,4,SUCCESS,125735,PRO,7KrbyQXvTBOxnBa0p9YuUA
Deepak-dpk,1627783642435,3,43690,40622,131072,2.3333333333333335,3,4,7,0,5,SUCCESS,131072,PRO,gDTBFK77TM6wD6uObZlulA
CGS-9Mile,1627776835756,3,46574,46404,139722,2.0,0,6,6,6,6,SUCCESS,139722,PRO,ZPCD0DNvQwqWdAt7zw4C0Q
Doug-Racer,1627780558958,3,46678,41157,140035,2.3333333333333335,2,5,7,0,7,SUCCESS,140035,PRO,1R021ZoDQrqxSUiHfBvyEw
Yuliya,1627785202127,3,50541,50272,151623,4.0,0,12,12,0,8,SUCCESS,151623,PRO,JWJgkv8bSKeMIGYZ9roR-A
AJM-Model-1,1627783855140,3,52807,49791,158421,7.666666666666667,3,20,23,1,9,SUCCESS,158421,PRO,gdsU9bkGRWW7LTEHP4rGgQ
S-P-,1627784052215,3,55266,50528,165799,3.6666666666666665,0,11,11,5,10,SUCCESS,165799,PRO,MxT5p4ZvSTOcc6ANa8VZNg
Xavier,1627778477474,3,55757,51734,167272,5.666666666666667,1,16,17,3,11,SUCCESS,167272,PRO,pPhTbPBRSg-L3tYPKcCjcA
Joem,1627779152261,3,58430,56474,175291,4.666666666666667,1,13,14,0,12,SUCCESS,175291,PRO,1ukr2QL8TG2RqxvMZd92sQ
AIDeepRacer,1627779772331,3,71549,63574,214649,12.333333333333334,2,35,37,0,13,SUCCESS,214649,PRO,pIRbdCx6QYatgVXm2p5GbA
CGS-dQw4w9WgXcQ,1627779033948,3,74297,69150,222891,2.0,1,5,6,3,14,SUCCESS,222891,PRO,0Z2OGverTdWW2_C2-jS-mw
CGS-Float,1627778343446,3,82225,69589,246675,11.0,5,27,33,0,15,SUCCESS,246675,PRO,YE7Wx33RRjaZeYASHQ59vQ
CGS-Strand3d,1627778014804,3,82714,72277,248142,5.0,3,12,15,0,16,SUCCESS,248142,PRO,BoFHRlldSwSqMRMllkRMjw
CGS-Float-3882,1627776352808,3,84421,78933,253263,2.3333333333333335,1,6,7,2,17,SUCCESS,253263,PRO,DGjiH4CXRACQVwzOxN7VKQ
