Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,rosscomp1,1698881128647,1,21742,21742,73588,0.6666666666666666,0,2,2,1,SUCCESS,21742,fb0d597a87f94697aa1c6w
2,ferrite,1698885744154,1,22980,22980,70393,0.0,0,0,0,2,SUCCESS,22980,SRAgn9lMTCmIjaBREP7hxA
3,Duckworth,1698907595278,1,23740,23740,75627,0.3333333333333333,0,1,1,3,SUCCESS,23740,VIu9BQ4-Th6gUqu60ztwUQ
4,DaVinciDriver,1698843093499,1,25135,25135,75730,0.0,0,0,0,1,SUCCESS,25135,XtzXYz2pRByDnXz90XNGSw
5,CodeMachine,1698825005610,1,25398,25398,81188,0.3333333333333333,0,1,1,1,SUCCESS,25398,b_WzN_r8ToGPle_8bl2tMA
6,IcePandaBoom,1698827010342,1,25926,25926,82887,0.3333333333333333,0,1,1,1,SUCCESS,25926,BTPWujqqTBOWGAFvEKyRaA
7,BSi,1698828145498,1,25998,25998,84124,0.3333333333333333,0,1,1,1,SUCCESS,25998,2eb231b0a43f4940bfed3w
8,Ensono-Ernesto,1698829088844,1,26070,26070,83793,0.3333333333333333,0,1,1,1,SUCCESS,26070,8zBEAp0-S5yGbcZvytGZGQ
9,JPMC-Speedy-Gonzales-LATAM,1698837864851,1,26338,26338,79798,0.0,0,0,0,1,SUCCESS,26338,McOa_W8cTW2EErfZhOoKxA
10,JPMC-BA-D3a,1698931669189,1,30266,30266,94665,0.3333333333333333,0,1,1,1,SUCCESS,30266,Fy8bvUIzSN-N-e3D74JhPw
11,JPMC-tarun-HYD,1698853827906,1,32532,32532,98393,0.0,0,0,0,2,SUCCESS,32532,6jJ_fiuUQb2PZXOGkr3V7g
12,khanhnv2,1698926027694,1,34330,34330,108080,1.3333333333333333,0,4,4,1,SUCCESS,34330,3bAGAZi4SIKFL8ErgmTtIg
13,Yuliya,1698899751995,1,38464,38464,121320,0.3333333333333333,0,1,1,18,SUCCESS,38464,JWJgkv8bSKeMIGYZ9roR-A
14,Seab,1698855021601,1,40858,40858,128452,2.6666666666666665,0,8,8,1,SUCCESS,40858,mjD1OGTXQfKTXMPWVq29rg
15,JPMC-BA-MiguelG,1698842044496,1,41266,41266,144671,6.0,0,18,18,1,SUCCESS,41266,ITPfFYXmSXKi3TqsvUHRKw
16,Deepracer-Sam,1698843181822,1,42617,42617,150482,5.0,0,15,15,4,SUCCESS,42617,R22FBKQsSMKmRaTpNdD76A
17,AJM-Model-1,1698848267350,1,43940,43940,142498,2.6666666666666665,0,8,8,1,SUCCESS,43940,gdsU9bkGRWW7LTEHP4rGgQ
18,Cloti,1698797091124,1,44260,44260,153718,2.0,0,6,6,2,SUCCESS,44260,58jKQ331Sjq8hrqzcZ2RBw
19,ASCIIOrder#1674,1698800395903,1,44330,44330,137257,1.3333333333333333,0,4,4,3,SUCCESS,44330,p4mBVl_9SXCXSLwaQQAUIw
20,C3R0,1698935338059,1,44748,44748,152444,4.666666666666667,0,14,14,1,SUCCESS,44748,61QIIR_GTpCM0JoUAsdwew
21,RaynGroup,1698927104992,1,45636,45636,153460,6.333333333333333,0,19,19,1,SUCCESS,45636,JxrVgE7oQa-oxMKVy3Vl-Q
22,CaiusMuniz,1698799561117,1,45812,45812,146276,4.666666666666667,0,14,14,3,SUCCESS,45812,IBvnDOzmTKa2Zlv2dWrNnQ
23,FabRacer,1698877141815,1,45862,45862,161855,4.0,0,12,12,6,SUCCESS,45862,YXjU-6WZTe65g7_YyZPJrA
24,XtremeRacer,1698840963188,1,45955,45955,165462,3.3333333333333335,0,10,10,4,SUCCESS,45955,lrpSThdeT-28Mo_GGYKFQQ
25,Gunny,1698831247357,1,46132,46132,150592,1.0,0,3,3,5,SUCCESS,46132,m5-I630sTqyWjEYTg5eO9Q
26,SneedRacer,1698796885030,1,46277,46277,152629,4.333333333333333,0,13,13,1,SUCCESS,46277,EprA2JZ7SsihMmzbw-RxpQ
27,jrod1448shhs,1698856804158,1,46776,46776,155390,1.3333333333333333,0,4,4,6,SUCCESS,46776,nTESNM80SKKneRLotNiU7Q
28,TCB-Team24-XTeam-HUNGNM21,1698890125703,1,46922,46922,175938,3.3333333333333335,0,10,10,11,SUCCESS,46922,B_BVXwHJR9yuZvNC-xNg2w
29,BoxBoxBox,1698831428890,1,46924,46924,162074,4.666666666666667,0,13,14,1,SUCCESS,46924,sSlx5QJcTKmpcaaFS0UbSA
30,CobraTate#8889,1698797465802,1,47145,47145,160279,2.6666666666666665,0,8,8,3,SUCCESS,47145,xOrnIcTTQ4ySmRsVfZ8rtw
31,ITS-Kura,1698930577010,1,48195,48195,160228,6.333333333333333,0,19,19,1,SUCCESS,48195,0KlPowM7Rsm-6depdUzXOg
32,J-Hatton,1698839275471,1,48536,48536,159072,4.0,0,11,12,4,SUCCESS,48536,wzVzQyEMRsG8HTwNx0foiw
33,Stirling,1698891893717,1,48865,48865,168492,2.0,0,5,6,2,SUCCESS,48865,2UeNcMYbQ_-Cl32mHFjeJg
34,Team23-FatCats,1698838900545,1,49321,49321,163827,5.333333333333333,0,16,16,6,SUCCESS,49321,c-yLH9q_SAuWEyQD8Q54gw
35,Chace,1698894642368,1,50649,50649,157192,1.6666666666666667,0,5,5,8,SUCCESS,50649,42pmygxrS-mPQDxmCF_ZiQ
36,nickyl,1698798794705,1,51219,51219,162075,7.666666666666667,0,22,23,1,SUCCESS,51219,O0GALYAoRfGA0kUV6ftgqQ
37,FiatLux,1698933168725,1,51524,51524,157188,6.0,0,18,18,1,SUCCESS,51524,xmlKWQT0Tjm5_65NGPfzFQ
38,HelpfulScope#6839,1698898338690,1,51871,51871,169874,2.3333333333333335,0,7,7,1,SUCCESS,51871,8C3UMmjbRYm5p5F7IS75QA
39,Yoga,1698855374141,1,52252,52252,180712,6.0,0,18,18,5,SUCCESS,52252,9C5BCEtKRUOa2-8axwuEFQ
40,Sparta01,1698804388364,1,52329,52329,167459,2.6666666666666665,0,8,8,2,SUCCESS,52329,m9xkEGwSTKKS8db4nCNKug
41,-SANTACLAWS-,1698926001992,1,52419,52419,168960,7.333333333333333,0,22,22,1,SUCCESS,52419,X_dNmJilS8SDBQ44yzd2fg
42,PrototypeDigit,1698821436190,1,52660,52660,182009,5.0,0,15,15,2,SUCCESS,52660,9H8XEJftRJWgAWgt8ZNSlA
43,#BritneySteers,1698914622154,1,52944,52944,176212,7.333333333333333,0,22,22,2,SUCCESS,52944,vx2-DH5cTZexWn0Ds0eqzw
44,ContinuousTest,1698840465757,1,53077,53077,179447,5.666666666666667,0,17,17,2,SUCCESS,53077,VzMwi06PTfSxrLBMRnGTkw
45,IterableFunction#7929,1698929772947,1,53127,53127,176250,4.0,0,11,12,8,SUCCESS,53127,2NXMBaezRmmIU8qQqP0_EQ
46,AlexFBorba,1698861060147,1,53199,53199,169577,6.0,0,17,18,1,SUCCESS,53199,e2J9Y5l-TTuM0KLdPpEoDQ
47,shawdow34tx,1698874824649,1,53201,53201,182693,2.6666666666666665,0,8,8,3,SUCCESS,53201,UMxFkFhtSn6T7_s2dN1xiw
48,RacingPhoenix,1698821853167,1,53657,53657,172603,5.0,0,14,15,4,SUCCESS,53657,czOx0b4wS2uL4vzU92TnCg
49,barkingdog,1698800307122,1,53689,53689,168677,8.666666666666666,0,26,26,1,SUCCESS,53689,b3960b6c6f58458880ceew
50,JoeLeyba,1698848546650,1,54003,54003,1026936,84.0,0,252,252,3,SUCCESS,54003,nzfVL37yS2G5OUkCQh7omQ
51,G-Racer,1698907779251,1,54135,54135,168940,3.6666666666666665,0,11,11,4,SUCCESS,54135,fmRNFeD7SZ-xpmNxT7xUJg
52,SHHS-deblox#168,1698863385509,1,54397,54397,190607,4.333333333333333,0,13,13,1,SUCCESS,54397,pGpsq-14S6ONc7HcWOyyZw
53,AravindVCyber,1698840985856,1,54802,54802,186592,7.0,0,21,21,5,SUCCESS,54802,4WpVgL2TRrW0orrL7I6wpA
