Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
JPMC-Rogue-HYD,1662043361179,3,23508,20813,70526,0.6666666666666666,2,0,2,4,1,SUCCESS,70526,PRO,LKdw_hyKTSu7moFuxbmiZw
Corellian-Corvette,1661997132888,3,25511,24804,76533,0.3333333333333333,1,0,1,4,2,SUCCESS,76533,PRO,e67f8b02bb65487fa4c3bw
RobinCastro-DBS,1662040416189,3,25575,23209,76725,0.6666666666666666,0,2,2,1,3,SUCCESS,76725,PRO,7KrbyQXvTBOxnBa0p9YuUA
PITS-1,1662024483067,3,26909,24269,80729,0.6666666666666666,2,0,2,26,4,SUCCESS,80729,PRO,CThkSPLERtyRM5OptykzEQ
barkingdog,1661995772729,3,28661,25199,85985,2.0,3,3,6,1,5,SUCCESS,85985,PRO,b3960b6c6f58458880ceew
DaVinciDriver,1662022085946,3,29425,26395,88277,1.6666666666666667,4,1,5,1,6,SUCCESS,88277,PRO,XtzXYz2pRByDnXz90XNGSw
leverbiang,1661999489204,3,29532,28205,88596,0.3333333333333333,0,1,1,1,7,SUCCESS,88596,PRO,Q6OG2KizTjensD8rSPV_Yw
CodeMachine,1662039381724,3,29653,26923,88959,0.6666666666666666,2,0,2,3,8,SUCCESS,88959,PRO,b_WzN_r8ToGPle_8bl2tMA
Officeworks-LookMaNoHands-Gayendra,1662016414227,3,30019,27332,90057,0.3333333333333333,0,1,1,5,9,SUCCESS,90057,PRO,C19CZtE7RLSkqKa89-yF5g
GoodEveningWeAreFromUkraine,1662019892802,3,30420,27535,91260,1.6666666666666667,3,2,5,5,10,SUCCESS,91260,PRO,oX4dpYxLTFG2UU6NprA-7g
Chicken-and-rabbit-craziest-duo,1662011437685,3,30463,24534,91390,1.3333333333333333,1,3,4,1,11,SUCCESS,91390,PRO,eocuTuXWSKOXBRTqs1nhEw
Mentaiko-DevelopersIO,1661992072779,3,31539,28082,94617,2.3333333333333335,1,6,7,4,12,SUCCESS,94617,PRO,Wt5C8BPAS0OPlzY3-txb-w
