Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
IcePandaBoom,1675235578540,3,25131,23200,75393,0.3333333333333333,0,1,1,1,1,SUCCESS,75393,BTPWujqqTBOWGAFvEKyRaA
BennyLBS,1675214803441,3,26863,26402,80590,0.0,0,0,0,2,2,SUCCESS,80590,wD3fjDFZTJaZd9AU7WRDlA
CodeMachine,1675331716866,3,27287,26937,81862,0.0,0,0,0,6,3,SUCCESS,81862,b_WzN_r8ToGPle_8bl2tMA
Kire,1675367058598,3,29375,26465,88126,0.6666666666666666,0,2,2,28,4,SUCCESS,88126,N0y9CR6fQN-a4UlAFsTC5Q
-SANTACLAWS-,1675252710210,3,32621,30061,97863,1.6666666666666667,0,5,5,35,5,SUCCESS,97863,X_dNmJilS8SDBQ44yzd2fg
AIDeepRacer,1675231626309,3,34025,30809,102077,3.3333333333333335,0,10,10,3,6,SUCCESS,102077,pIRbdCx6QYatgVXm2p5GbA
coppermannzero,1675265566510,3,35730,31269,107192,1.3333333333333333,0,4,4,2,7,SUCCESS,107192,LXqv_TvTTi6p7jCcGd4vtg
BoltronRacingTeam,1675345392629,3,36157,35862,108472,1.0,0,3,3,5,8,SUCCESS,108472,Lkrg6gQPQ5qwn61K16MHhg
CleanHacker#1729,1675308315483,3,36431,36100,109294,1.0,0,3,3,16,9,SUCCESS,109294,2DKXcqsqSKCgFZSLE5b83A
D55-makit,1675351666914,3,38975,36798,116926,1.3333333333333333,0,4,4,6,10,SUCCESS,116926,Nkang7fMRci-B9H63pj3LA
JPMC-DriftKing-Houston,1675343620497,3,39663,35132,118990,3.6666666666666665,0,11,11,3,11,SUCCESS,118990,fngewpiZSZm11yX7YgwnMA
SHIBAZAKI-Tetsuya#technopro,1675353764583,3,40508,34458,121526,1.6666666666666667,0,5,5,5,12,SUCCESS,121526,zGkD2T4QSY26nKoy_pOsbA
ocroucher,1675363686258,3,40886,40466,122658,0.0,0,0,0,1,13,SUCCESS,122658,u92WL690Q7GW_NuoMp7RZQ
ssm-DevelopersIO,1675335322008,3,41354,37740,124062,2.0,0,6,6,7,14,SUCCESS,124062,XWuPseyZQLOMJ31jSvdfog
GoodmanKR,1675317604993,3,41563,38197,124690,5.0,0,15,15,5,15,SUCCESS,124690,f905b742ca594aadb529eQ
CircuitBreaker-BA,1675217764940,3,41599,38125,124797,3.0,0,9,9,2,16,SUCCESS,124797,Nei0UMFmTw-RGAa9f4sQ7w
QuickArithmetic#8298,1675244504368,3,42286,40000,126859,1.6666666666666667,0,4,5,3,17,SUCCESS,126859,EUSWllrrTRep0vB4VQ4RSg
Seab,1675251941717,3,42597,39923,127793,2.6666666666666665,0,8,8,1,18,SUCCESS,127793,mjD1OGTXQfKTXMPWVq29rg
raj-1205,1675287262646,3,42996,42666,128990,3.0,0,9,9,12,19,SUCCESS,128990,558a49745f8843aea7db6w
Nariox,1675370581485,3,43000,38663,129000,1.0,0,3,3,9,20,SUCCESS,129000,AUWR9HasSr2j2V1bbAptNw
EduardoOliveira,1675365830157,3,43017,38063,129053,1.3333333333333333,0,4,4,4,21,SUCCESS,129053,gBaUpVVtSD6F9QS23pDoCA
IterableFunction#7929,1675347464747,3,43199,40273,129597,3.6666666666666665,0,11,11,3,22,SUCCESS,129597,2NXMBaezRmmIU8qQqP0_EQ
RamadanMohammed,1675286959706,3,43306,43000,129918,0.0,0,0,0,2,23,SUCCESS,129918,oQtz7zmyRhCbiQFSfACaRw
Beelzebub#0495,1675234538507,3,43397,41069,130191,3.6666666666666665,0,11,11,5,24,SUCCESS,130191,DMFm_6byQ9SA3Hmd67VKEA
BlockchainDiff#4163,1675222045093,3,44797,43261,134391,2.3333333333333335,0,7,7,3,25,SUCCESS,134391,1x2nPhTIQke-G-yBTR9Ofg
Mentaiko-DevelopersIO,1675328074642,3,45086,40740,135260,5.0,0,15,15,3,26,SUCCESS,135260,Wt5C8BPAS0OPlzY3-txb-w
FungibleContext#3235,1675347399297,3,45668,42073,137006,3.0,0,9,9,6,27,SUCCESS,137006,R3HcTqybRx26I4O6xo9Qcg
InfiniteZone#5293,1675359591406,3,45843,44000,137529,3.6666666666666665,0,11,11,3,28,SUCCESS,137529,-_rOP6sBRUGaQdd0XZnPBQ
ToK,1675289357548,3,45909,38200,137728,4.333333333333333,0,13,13,2,29,SUCCESS,137728,N7RG_zpMTI62_zwTZMn3Dg
Localiza-JoaoMarcelo,1675352311961,3,46086,42864,138258,3.6666666666666665,0,11,11,3,30,SUCCESS,138258,ROWprt77QkSdBIr18nWHZA
sincerevertigo,1675301544630,3,46242,43000,138728,3.6666666666666665,0,11,11,2,31,SUCCESS,138728,WQvennweRG6srSMexecKTA
MachineTheory#8275,1675337870543,3,47069,44745,141207,4.666666666666667,0,14,14,5,32,SUCCESS,141207,6viP5KrHQnmbZkIW4CB-LQ
insomnia,1675364622588,3,47196,44330,141590,2.6666666666666665,0,8,8,1,33,SUCCESS,141590,rHLkuEB_RdWo2UJiYpl7rA
Zero12DeepRacer,1675258135307,3,47241,39398,141723,4.333333333333333,0,13,13,1,34,SUCCESS,141723,wtO-LBWNRb--tLiwLNdyeg
AngryPossums,1675273233712,3,47882,42732,143647,4.666666666666667,0,14,14,4,35,SUCCESS,143647,zk0937BMRk68jc0IxZPdlQ
amkerr,1675213896364,3,48285,47195,144855,4.333333333333333,0,13,13,1,36,SUCCESS,144855,2R1bsOUiRceGpNP9wKliAw
RacerX435,1675352488383,3,48351,45801,145055,5.666666666666667,0,17,17,10,37,SUCCESS,145055,3MH1poqVT0-nQXjj7_BQjw
scric-bkolb,1675253283652,3,48419,45193,145258,5.0,0,15,15,1,38,SUCCESS,145258,lK9ylbVGSW-GtypszFQ8CA
ImportantSequence#0718,1675259538524,3,48929,44859,146788,5.0,0,15,15,7,39,SUCCESS,146788,YKqtsSVVTe-Fmb-XmqpGGA
