Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
HBeserra,1622915084011,3,30086,26454,90258,0.6666666666666666,0,2,2,0,1,SUCCESS,90258,OPEN,8ZgkHAp4SXmduNV6-w1o6w
USJT-LIGHT-YEAR-TR00P,1622836559316,3,31040,28453,93121,0.6666666666666666,0,2,2,18,2,SUCCESS,93121,OPEN,awrX2jmyRXypsW1LFv1sGw
Michael-IVECloud,1622959271695,3,31894,28727,95683,0.3333333333333333,0,1,1,42,3,SUCCESS,95683,OPEN,44w-uoq2T_ydb1ML30OOxw
DeepRacerDemo,1622853489623,3,33904,30136,101714,0.6666666666666666,0,2,2,2,4,SUCCESS,101714,OPEN,RmbH3d7EQiSvF4_uMWGhHg
Error-IVECloud,1622797150053,3,34596,32929,103788,0.3333333333333333,0,1,1,21,5,SUCCESS,103788,OPEN,R6engiAUR3ylb47Y2twf8A
Prakhar,1622634212561,3,37505,34785,112517,0.3333333333333333,0,1,1,25,6,SUCCESS,112517,OPEN,-ah3cf8bSoebh093tzBeuw
J0N4TH4N,1622724521525,3,38428,35875,115286,0.3333333333333333,0,1,1,6,7,SUCCESS,115286,OPEN,87lt0VDyQJKSX3YqjAc1qw
DababyConvertible,1622687376748,3,39646,39455,118938,1.0,0,3,3,28,8,SUCCESS,118938,OPEN,MVM5-3F4QpOZpN96hsDUvA
Infrared-Wildcat-11,1622975899705,3,39953,35986,119859,0.6666666666666666,0,2,2,3,9,SUCCESS,119859,OPEN,1a1fb5a1a6af4afbad81a9944521b817
MikeUOG,1622736465985,3,40200,35076,120601,1.0,0,3,3,4,10,SUCCESS,120601,OPEN,uwqKFJRBQQOtvYUOt-SW4Q
D-Racer,1622590940264,3,40377,37931,121132,1.6666666666666667,0,5,5,0,11,SUCCESS,121132,OPEN,1b8435ad92914ee594274f9868230e82
G1T1,1622710106624,3,40954,37469,122862,1.6666666666666667,0,5,5,45,12,SUCCESS,122862,OPEN,6L8_dhOQS-mxJW1MluHASA
SophiaWin,1622704903824,3,41912,40581,125737,0.0,0,0,0,19,13,SUCCESS,125737,OPEN,C4c67FxAQxKDPnVG48wkGg
SGCC,1622628651590,3,42201,38481,126605,0.6666666666666666,0,2,2,18,14,SUCCESS,126605,OPEN,sYZ1MhBkQ-2XgPeupV21yA
