Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JPMC-MUMBAI-FormulaAI,1637009648843,3,13201,12798,39605,0.0,0,0,0,4,1,SUCCESS,39605,Gx2StgEoSza3Gxxo4Oghug
Doug-Racer,1637038003426,3,13456,12968,40369,0.0,0,0,0,4,2,SUCCESS,40369,1R021ZoDQrqxSUiHfBvyEw
DoomBuggy,1637036701574,3,13817,11723,41453,0.6666666666666666,0,2,2,1,3,SUCCESS,41453,QakV_nzOTm2q_NhqUMwIJw
Aurora-DNPds,1637023071615,3,14894,12603,44684,0.6666666666666666,0,2,2,3,4,SUCCESS,44684,26fba66bedca4aa3bca47w
JPMC-DriftKing-Houston,1637007354003,3,14913,14795,44740,1.0,0,3,3,1,5,SUCCESS,44740,fngewpiZSZm11yX7YgwnMA
ADA,1637072364778,3,15618,15273,46856,1.0,0,3,3,4,6,SUCCESS,46856,KiqOhQPjTamuBXicXnKGEA
CGS-LargeLattice,1637032295881,3,17961,16733,53884,1.3333333333333333,0,4,4,1,7,SUCCESS,53884,o6NgljsnTOOelVAsofMR3g
MemoryConsole#1301,1637026682685,3,19667,18274,59002,1.0,0,3,3,1,8,SUCCESS,59002,m5zcr87eRnqEP9C9xLQdog
hirosys,1637066185848,3,19867,18399,59602,2.3333333333333335,0,7,7,63,9,SUCCESS,59602,DhYHXwMpSFuKMR0_Hv3Ndg
Riyadh,1637049621124,3,20262,18342,60788,1.3333333333333333,0,4,4,2,10,SUCCESS,60788,XEDnTwq3S1Kz0rVPu0hfrA
MK47,1637075340350,3,20552,19468,61657,1.3333333333333333,0,4,4,1,11,SUCCESS,61657,CH63rDPwQgip_ET2YICGLg
JPMC-Rogue-Hyderabad,1637038500417,3,20602,19333,61807,2.3333333333333335,0,7,7,1,12,SUCCESS,61807,LKdw_hyKTSu7moFuxbmiZw
Yupa-DNPds,1637059864987,3,20702,18605,62106,1.3333333333333333,0,4,4,11,13,SUCCESS,62106,jgRyYla-RkS2kr2rVBdEZA
Ash-DNPds,1637021193842,3,20731,17472,62193,1.0,0,3,3,3,14,SUCCESS,62193,9aced9109a634d11a3134w
Velocity-Delta,1637071280961,3,20828,19335,62484,0.6666666666666666,0,2,2,2,15,SUCCESS,62484,_bE9PQ8sQlmk7KED8qZAkg
Admiral,1637059436842,3,20974,20740,62922,0.0,0,0,0,6,16,SUCCESS,62922,lH_JmPuIT5qE6oLK9wr69g
Matt-WYWM,1637016690517,3,20998,19194,62996,0.3333333333333333,0,1,1,21,17,SUCCESS,62996,94AJnMjyQyuBgETEYiDPDw
ConnectedLanguage#9837,1637053068152,3,21003,20782,63011,2.0,0,6,6,4,18,SUCCESS,63011,Ljhf1rfXRNKnXsJ1cvxb2Q
team2,1637062713916,3,21489,18868,64467,0.6666666666666666,0,2,2,7,19,SUCCESS,64467,pDj-NpLqQvCrAsraN9Dt_Q
S-P-,1637065035152,3,21579,17678,64737,2.0,0,6,6,1,20,SUCCESS,64737,MxT5p4ZvSTOcc6ANa8VZNg
Duckworth,1637074074672,3,21625,18508,64877,2.6666666666666665,0,8,8,1,21,SUCCESS,64877,VIu9BQ4-Th6gUqu60ztwUQ
UnicodeArray#9886,1637050281105,3,22595,20211,67785,0.6666666666666666,0,2,2,4,22,SUCCESS,67785,G1-1IUO9SQWX-fElis7uMg
