Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JPMC-MUMBAI-FormulaAI,1637009648843,3,13201,12798,39605,0.0,0,0,0,1,1,SUCCESS,39605,Gx2StgEoSza3Gxxo4Oghug
Doug-Racer,1637021931161,3,13874,13141,41622,0.0,0,0,0,1,2,SUCCESS,41622,1R021ZoDQrqxSUiHfBvyEw
Aurora-DNPds,1637023071615,3,14894,12603,44684,0.6666666666666666,0,2,2,3,3,SUCCESS,44684,26fba66bedca4aa3bca47w
JPMC-DriftKing-Houston,1637007354003,3,14913,14795,44740,1.0,0,3,3,1,4,SUCCESS,44740,fngewpiZSZm11yX7YgwnMA
MemoryConsole#1301,1637026682685,3,19667,18274,59002,1.0,0,3,3,1,5,SUCCESS,59002,m5zcr87eRnqEP9C9xLQdog
Ash-DNPds,1637021193842,3,20731,17472,62193,1.0,0,3,3,2,6,SUCCESS,62193,9aced9109a634d11a3134w
Matt-WYWM,1637016690517,3,20998,19194,62996,0.3333333333333333,0,1,1,16,7,SUCCESS,62996,94AJnMjyQyuBgETEYiDPDw
Yupa-DNPds,1637025694865,3,21177,15545,63533,1.3333333333333333,0,4,4,7,8,SUCCESS,63533,jgRyYla-RkS2kr2rVBdEZA
team2,1637017564560,3,23439,21880,70317,0.3333333333333333,0,1,1,1,9,SUCCESS,70317,pDj-NpLqQvCrAsraN9Dt_Q
Na10R,1637016251864,3,24596,19396,73790,1.3333333333333333,0,4,4,1,10,SUCCESS,73790,XZ1BMtFURUGIHOj57mPGUA
RobotArithmetic#7965,1637015323587,3,25737,23925,77213,0.3333333333333333,0,1,1,1,11,SUCCESS,77213,kW9QwP7fTXqkofmjOubZ7A
FormulaicFunction#7419,1637026344344,3,26108,25278,78325,0.0,0,0,0,1,12,SUCCESS,78325,Me8h8mGZQXyxueOQiH8C6Q
