Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
rosscomp1,1670450827003,3,12909,12267,38727,0.0,0,0,0,1,1,SUCCESS,38727,fb0d597a87f94697aa1c6w
RayG,1670476475784,3,13151,12666,39455,0.0,0,0,0,2,2,SUCCESS,39455,YNrvM9f5RteeSrCl7oFC5w
BennyLBS,1670463254689,3,13686,12866,41058,0.0,0,0,0,2,3,SUCCESS,41058,wD3fjDFZTJaZd9AU7WRDlA
nickyl,1670463092880,3,14973,13132,44919,0.3333333333333333,0,1,1,1,4,SUCCESS,44919,O0GALYAoRfGA0kUV6ftgqQ
JPMC-Rogue-HYD,1670467243340,3,15175,13665,45527,0.3333333333333333,0,1,1,2,5,SUCCESS,45527,LKdw_hyKTSu7moFuxbmiZw
5dl,1670470925338,3,15820,15335,47461,0.0,0,0,0,3,6,SUCCESS,47461,DBVc9n_uQ0-r-Cqkz3YweA
PolishThunder,1670482255330,3,16352,15937,49058,0.0,0,0,0,77,7,SUCCESS,49058,qi512oGVTry8V-KtP6j2_w
TonyJ,1670467481848,3,18381,17865,55145,1.0,0,3,3,1,8,SUCCESS,55145,af962be5a4ed4c57af807w
amkerr,1670458711314,3,18398,17868,55194,0.0,0,0,0,104,9,SUCCESS,55194,2R1bsOUiRceGpNP9wKliAw
Tomorrowland-Speedway,1670462735196,3,18462,16534,55387,0.3333333333333333,0,1,1,6,10,SUCCESS,55387,AuyCOezGRKOT-zoMo85Ekg
nalbam-me,1670472630410,3,21087,20865,63261,0.0,0,0,0,21,11,SUCCESS,63261,PnRru4vBRkeyT4xX6LOCtw
raj-1205,1670457462850,3,23662,23328,70987,0.0,0,0,0,2,12,SUCCESS,70987,558a49745f8843aea7db6w
CleanHacker#1729,1670469298061,3,25527,22268,76583,0.6666666666666666,0,1,2,9,13,SUCCESS,76583,2DKXcqsqSKCgFZSLE5b83A
AravindVCyber,1670468532307,3,25665,24396,76997,0.3333333333333333,0,1,1,2,14,SUCCESS,76997,4WpVgL2TRrW0orrL7I6wpA
RacingPhoenix,1670470991082,3,26996,26537,80989,1.0,0,3,3,4,15,SUCCESS,80989,czOx0b4wS2uL4vzU92TnCg
HameenHitain#42,1670483062931,3,28065,20797,84196,2.0,0,5,6,1,16,SUCCESS,84196,44YjKeFtRFyv_g8ljvEg1w
RecursiveBraces#0804,1670482742248,3,28088,26670,84264,2.3333333333333335,0,7,7,1,17,SUCCESS,84264,Tq1TEDbrSSGxGkPjZ3-NfA
MobileGlyph#6651,1670478634808,3,28221,26532,84663,2.3333333333333335,0,7,7,3,18,SUCCESS,84663,rWu0pZ9kSBW7SCICeyBgNw
IntelligentTag#0042,1670473162315,3,28620,27200,85861,1.3333333333333333,0,4,4,1,19,SUCCESS,85861,pspTbGb2ROaEVPxyYZy_mQ
AcronLabs,1670483275622,3,29488,28535,88464,0.6666666666666666,0,2,2,1,20,SUCCESS,88464,s3OvxH_HSN-xGOEgf5tY6A
UpgradedArchitect#5486,1670478316437,3,35531,31465,106593,3.0,0,9,9,3,21,SUCCESS,106593,0ScYKMMKQ1eXVwk2CdgAWg
20180436,1670475574156,3,36071,35017,108214,5.333333333333333,0,16,16,5,22,SUCCESS,108214,0V4eRl8kR4iImWxYoXrJ-w
DnS,1670474522191,3,37352,33594,112058,4.333333333333333,0,13,13,2,23,SUCCESS,112058,97db0b940fa84c5195d77Q
20181345,1670458949019,3,38951,36056,116853,4.0,0,12,12,1,24,SUCCESS,116853,l2IS8IOAQUKKfya56O0hUg
SquareRequirements#6982,1670480684333,3,39665,38196,118995,0.3333333333333333,0,1,1,1,25,SUCCESS,118995,0n7ond1_RbaaQmEhW37Kgg
ProcessingString#6893,1670476442653,3,40089,37398,120268,3.6666666666666665,0,11,11,4,26,SUCCESS,120268,BUujnaKVSsiEqEB3ppkNog
NestedGrid#8164,1670473440370,3,40151,39863,120453,4.0,0,12,12,1,27,SUCCESS,120453,yHWrKWWPQGypl980Tij1iQ
BigSystem#1056,1670478004545,3,41086,34598,123259,5.666666666666667,0,17,17,2,28,SUCCESS,123259,ZXTEb8JxT9aPoRJs7oclrg
Davids-NightMare,1670472482870,3,42154,36530,126463,6.0,0,18,18,1,29,SUCCESS,126463,8ac7f6ca851b443b9a72cQ
KWON,1670470932205,3,42554,37131,127662,6.333333333333333,0,19,19,2,30,SUCCESS,127662,DplPbQepT5iDPJ0_iSmzHg
allthmbsamy,1670456526763,3,43113,39737,129339,6.0,0,18,18,8,31,SUCCESS,129339,yBF92DAoRYSy4L-UtDVU3g
VirtualPoint#6949,1670475944804,3,43843,40532,131529,1.6666666666666667,0,5,5,1,32,SUCCESS,131529,wyINe0odRHi1g8tKBHZ0kg
10xPointer#4221,1670465928792,3,43912,41397,131738,4.333333333333333,0,13,13,3,33,SUCCESS,131738,3wyw2NKNRQWiatM61C-qCw
20181627,1670479452128,3,45041,38867,135124,8.0,0,23,24,2,34,SUCCESS,135124,NFMxKy9oTBuH0DJkiY6sug
