Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1672455162458,3,12420,12073,37261,0.0,0,0,0,1,1,SUCCESS,37261,afdcX_4vRH6Ussd0mbg5LQ
rosscomp1,1671037938281,3,12731,12465,38193,0.0,0,0,0,7,2,SUCCESS,38193,fb0d597a87f94697aa1c6w
DaVinciDriver,1670796049471,3,12908,12475,38726,0.0,0,0,0,545,3,SUCCESS,38726,XtzXYz2pRByDnXz90XNGSw
Ensono-Ernesto,1671445262443,3,13085,12931,39255,0.0,0,0,0,2590,4,SUCCESS,39255,8zBEAp0-S5yGbcZvytGZGQ
RayG,1670476475784,3,13151,12666,39455,0.0,0,0,0,2,5,SUCCESS,39455,YNrvM9f5RteeSrCl7oFC5w
ZoD,1672643045950,3,13264,12665,39792,0.0,0,0,0,5,6,SUCCESS,39792,TFtvCas4TRWchrBPMyGh0A
nickyl,1672790101047,3,13287,13065,39861,0.0,0,0,0,680,7,SUCCESS,39861,O0GALYAoRfGA0kUV6ftgqQ
TonyJ,1670859727817,3,13354,12798,40064,0.0,0,0,0,958,8,SUCCESS,40064,af962be5a4ed4c57af807w
ferrite,1672243571217,3,13485,12863,40457,0.0,0,0,0,66,9,SUCCESS,40457,SRAgn9lMTCmIjaBREP7hxA
BennyLBS,1670463254689,3,13686,12866,41058,0.0,0,0,0,10,10,SUCCESS,41058,wD3fjDFZTJaZd9AU7WRDlA
PolishThunder,1672399699052,3,13729,13065,41189,0.0,0,0,0,4990,11,SUCCESS,41189,qi512oGVTry8V-KtP6j2_w
IcePandaBoom,1670486810352,3,14264,13803,42792,0.0,0,0,0,5,12,SUCCESS,42792,BTPWujqqTBOWGAFvEKyRaA
5dl,1672187606434,3,14888,14395,44666,0.0,0,0,0,2078,13,SUCCESS,44666,DBVc9n_uQ0-r-Cqkz3YweA
Mr-Anderson,1672006752872,3,14997,14733,44992,0.0,0,0,0,181,14,SUCCESS,44992,PVsbhx4xRi6aO--P4-kcNA
DoomBuggy,1671254666029,3,15063,14275,45190,0.0,0,0,0,9,15,SUCCESS,45190,QakV_nzOTm2q_NhqUMwIJw
JPMC-HYD-RG,1670467243340,3,15175,13665,45527,0.3333333333333333,0,1,1,2,16,SUCCESS,45527,LKdw_hyKTSu7moFuxbmiZw
Galileo,1672162122408,3,16329,15599,48988,0.0,0,0,0,40,17,SUCCESS,48988,Y79AzaaOR-u4LVKMxu1Mdw
sashok,1671914181873,3,16332,16003,48997,0.0,0,0,0,22,18,SUCCESS,48997,4e974f933e034a43b1936w
EP-RIO,1670515756616,3,16420,15732,49260,0.0,0,0,0,8,19,SUCCESS,49260,_ARh_JWqRH-khggA_9cN0Q
Madsmon,1672241710767,3,16462,16063,49386,0.0,0,0,0,5,20,SUCCESS,49386,NV8Djo1HQ8-VUdqY2jtJ1w
SonOfABrick,1670729821259,3,16619,16199,49859,0.0,0,0,0,3,21,SUCCESS,49859,m8-vwu_bTOe4AU9tGKLvpg
Rober,1672855530590,3,16620,16201,49861,0.0,0,0,0,66,22,SUCCESS,49861,KrRSYhzKTfONjRaDUc_ubQ
kashi,1671912421068,3,17063,16401,51191,0.0,0,0,0,21,23,SUCCESS,51191,oq7yCLy5QAeEP6k7o53L8A
JPMC-Speedy-Gonzales-BuenosAires,1671735405801,3,17086,16598,51260,0.0,0,0,0,494,24,SUCCESS,51260,McOa_W8cTW2EErfZhOoKxA
Tomorrowland-Speedway,1670808424399,3,17154,16805,51462,0.0,0,0,0,127,25,SUCCESS,51462,AuyCOezGRKOT-zoMo85Ekg
amkerr,1671345930318,3,17220,16666,51660,0.0,0,0,0,3476,26,SUCCESS,51660,2R1bsOUiRceGpNP9wKliAw
--Aziz--,1672187818780,3,17263,17061,51791,0.0,0,0,0,1939,27,SUCCESS,51791,GPNPp_iMStGjxTirRZJREA
GetSetGo007,1672541065671,3,17309,16733,51927,0.0,0,0,0,12,28,SUCCESS,51927,UMqr4mW5RnC_Nw56i92d8A
GoodEveningWeAreFromUkraine,1672576588907,3,17598,17061,52795,0.0,0,0,0,667,29,SUCCESS,52795,oX4dpYxLTFG2UU6NprA-7g
Atos-Mark-Ross,1672299883497,3,17866,17536,53598,0.0,0,0,0,15,30,SUCCESS,53598,F_ThjPFRSx-guPadHlwEuA
SquareTag#4968,1670909025974,3,18042,17607,54126,0.0,0,0,0,27,31,SUCCESS,54126,4WEpz175TDSMgy98Wl_95Q
YeeV3,1671155697405,3,18151,18001,54455,0.0,0,0,0,2,32,SUCCESS,54455,2oh5oCejTRmaLwy3yG4Qnw
QualifiedGlyph#2396,1670908409346,3,18310,17999,54932,0.0,0,0,0,12,33,SUCCESS,54932,OVP001saRNasLqCE5cyTTw
