Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,rosscomp1,1684423098542,3,20329,20062,60989,0.0,0,0,0,2,SUCCESS,60989,fb0d597a87f94697aa1c6w
2,Duckworth,1684216657946,3,21086,20601,63260,0.0,0,0,0,10,SUCCESS,63260,VIu9BQ4-Th6gUqu60ztwUQ
3,CodeMachine,1684673177116,3,21196,20938,63590,0.0,0,0,0,17,SUCCESS,63590,b_WzN_r8ToGPle_8bl2tMA
4,ADA,1683854647919,3,21219,20943,63658,0.0,0,0,0,7,SUCCESS,63658,KiqOhQPjTamuBXicXnKGEA
5,DaVinciDriver,1684168664360,3,21242,20998,63728,0.0,0,0,0,7,SUCCESS,63728,XtzXYz2pRByDnXz90XNGSw
6,Ensono-Ernesto,1684329002956,3,21440,21138,64322,0.0,0,0,0,50,SUCCESS,64322,8zBEAp0-S5yGbcZvytGZGQ
7,Jochem,1683651076712,3,21464,21001,64392,0.0,0,0,0,11,SUCCESS,64392,RBPhZc5eTVmEF_gpSV7skg
8,Off-track,1684094138528,3,21551,21205,64654,0.0,0,0,0,3,SUCCESS,64654,1R021ZoDQrqxSUiHfBvyEw
9,Velocity-5dl,1684638383877,3,21909,21400,65727,0.0,0,0,0,1,SUCCESS,65727,DBVc9n_uQ0-r-Cqkz3YweA
10,Eviden-Mark-Ross,1683790772977,3,21996,21728,65988,0.0,0,0,0,11,SUCCESS,65988,F_ThjPFRSx-guPadHlwEuA
11,Marco-Eviden,1683803010327,3,22042,21668,66127,0.0,0,0,0,7,SUCCESS,66127,Hg2CJNXMRmijQmd_jMSJyw
12,AJM-Model-1,1684579850642,3,22042,20663,66128,0.3333333333333333,0,1,1,15,SUCCESS,66128,gdsU9bkGRWW7LTEHP4rGgQ
13,Rober-rNiubo,1684526342534,3,22130,21736,66392,0.0,0,0,0,3,SUCCESS,66392,KrRSYhzKTfONjRaDUc_ubQ
14,Hins,1683989746130,3,22131,22001,66393,0.0,0,0,0,10,SUCCESS,66393,TrdfMZyuRVWfUUCH-IYRKg
15,Jerec,1684250548203,3,22218,21803,66655,0.0,0,0,0,35,SUCCESS,66655,RH6ep-5mRmmVLqHClba8_Q
16,MadCross,1684514342440,3,22242,21865,66726,0.0,0,0,0,2,SUCCESS,66726,Msh-oGccTR2Yn31a5coUHA
17,JPMC-Orion-HongKong,1683806636664,3,22306,22195,66920,0.0,0,0,0,29,SUCCESS,66920,zKdKXknwQVCObGdEgutObQ
18,RobinCastro-DBS,1684241172838,3,22309,21935,66928,0.0,0,0,0,1,SUCCESS,66928,7KrbyQXvTBOxnBa0p9YuUA
19,AIDeepRacer,1683498928365,3,22398,21068,67195,0.3333333333333333,0,1,1,2,SUCCESS,67195,pIRbdCx6QYatgVXm2p5GbA
20,JPMC-Rogue-COL,1684038358906,3,22421,22201,67263,0.0,0,0,0,19,SUCCESS,67263,LKdw_hyKTSu7moFuxbmiZw
21,LeadingAI,1683331499474,3,22489,22273,67467,0.0,0,0,0,8,SUCCESS,67467,VP5wwaH5T4GciaMX2ocEvQ
22,JPMC-Speedy-Gonzales-LATAM,1683060310534,3,22510,21870,67531,0.0,0,0,0,3,SUCCESS,67531,McOa_W8cTW2EErfZhOoKxA
23,Ele1,1683956077111,3,23020,22734,69060,0.0,0,0,0,2,SUCCESS,69060,lC8NDiafTl6ctjONtbT0Uw
24,BSi,1683809791480,3,23062,22405,69187,0.0,0,0,0,6,SUCCESS,69187,2eb231b0a43f4940bfed3w
25,Thoughtworks-SDV,1684502961197,3,23084,22925,69253,0.0,0,0,0,8,SUCCESS,69253,chMgM6ZjRSqs4DrQzXNyrw
26,dartjason,1684590466462,3,23243,21334,69730,0.3333333333333333,0,1,1,30,SUCCESS,69730,JSflDq5rQgKEuA5Ots4kDQ
27,GoodEveningWeAreFromUkraine,1683655383365,3,23576,23139,70728,0.0,0,0,0,8,SUCCESS,70728,oX4dpYxLTFG2UU6NprA-7g
28,JPMC-LONDON-HandsFree,1684252527855,3,24044,22599,72133,0.3333333333333333,0,1,1,4,SUCCESS,72133,DZAYqyd-Tp6eE15IopWCgQ
29,--Aziz--,1684220835313,3,24219,23931,72658,0.0,0,0,0,50,SUCCESS,72658,GPNPp_iMStGjxTirRZJREA
30,TheGreatMax#1,1682910468930,3,24399,23132,73197,0.3333333333333333,0,1,1,9,SUCCESS,73197,_lLRY-ShQyG1-SUhAeHzlQ
31,JPMC-AngryWookie-Columbus,1683299159928,3,24798,24736,74394,0.0,0,0,0,2,SUCCESS,74394,rIIziACfQnGou4zeDTbyTg
