Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore
AlphonsaDavies,1614766650933,3,132983,122680,398950,4.666666666666667,0,14,14,6,105,SUCCESS,398950
TorillaTavataan,1614791580194,3,133991,130731,401975,4.333333333333333,0,13,13,1,106,SUCCESS,401975
AlexModel,1614722990618,3,134427,132224,403281,3.6666666666666665,0,9,11,7,107,SUCCESS,403281
AllyAraujo10,1614733478733,3,135818,130251,407456,4.666666666666667,0,14,14,0,108,SUCCESS,407456
csgo1,1614608581514,3,136462,124055,409388,17.333333333333332,0,52,52,0,109,SUCCESS,409388
DH,1614571274580,3,139037,126724,417111,17.333333333333332,0,52,52,0,110,SUCCESS,417111
Jaz,1614621163852,3,142849,137262,428547,8.0,0,24,24,3,111,SUCCESS,428547
Teste01-AM,1614733096642,3,146411,132800,439234,8.666666666666666,0,26,26,0,112,SUCCESS,439234
DirtFish2,1614804828505,3,147348,130001,442044,20.666666666666668,0,62,62,0,113,SUCCESS,442044
2021PreSeason-SmartModel24,1614581089552,3,149183,134421,447550,12.666666666666666,0,38,38,0,114,SUCCESS,447550
CarritoChocon,1614789287680,3,149262,144396,447787,9.0,0,27,27,0,115,SUCCESS,447787
dgilm,1614658142712,3,149584,144936,448754,9.666666666666666,0,29,29,0,116,SUCCESS,448754
R4D4,1614805627890,3,158568,151112,475705,10.333333333333334,0,31,31,3,117,SUCCESS,475705
RCube,1614575327912,3,159032,132039,477098,12.0,0,36,36,0,118,SUCCESS,477098
LawrenceWong-hk,1614757257179,3,159259,156137,477779,9.333333333333334,0,28,28,0,119,SUCCESS,477779
zongfu,1614731528065,3,167859,162444,503578,1.6666666666666667,0,5,5,1,120,SUCCESS,503578
Priyal318,1614654887561,3,169121,152160,507365,10.333333333333334,0,31,31,2,121,SUCCESS,507365
AlphaBetaTheta,1614710143687,3,174655,171796,523965,15.666666666666666,0,47,47,2,122,SUCCESS,523965
Preyspeed,1614630708665,3,182764,170948,548293,15.666666666666666,0,46,47,1,123,SUCCESS,548293
GrabCarBoy,1614683104945,3,183195,178721,549586,25.333333333333332,0,76,76,1,124,SUCCESS,549586
PlatanoRacer,1614599769578,3,186358,175461,559076,18.0,0,54,54,0,125,SUCCESS,559076
DC1991,1614647352663,3,189266,177795,567800,18.333333333333332,0,55,55,1,126,SUCCESS,567800
Teste001,1614733114435,3,190032,175709,570097,9.0,0,27,27,0,127,SUCCESS,570097
OnoPoteco,1614661023411,3,210408,204334,631225,13.0,0,39,39,0,128,SUCCESS,631225
mezzat,1614776032005,3,211175,205925,633525,21.666666666666668,0,65,65,0,129,SUCCESS,633525
Chicago-1-Chasers,1614660961879,3,217704,207516,653114,27.0,0,81,81,0,130,SUCCESS,653114
SpeedRunnerES,1614690160220,3,219104,203866,657312,25.666666666666668,0,77,77,1,131,SUCCESS,657312
kaushalrao101test,1614632633178,3,220283,215070,660851,17.0,0,51,51,1,132,SUCCESS,660851
myleaguevish,1614757970493,3,231694,223544,695084,22.666666666666668,0,68,68,0,133,SUCCESS,695084
AGURRU,1614797877716,3,240025,234831,720077,29.333333333333332,0,88,88,1,134,SUCCESS,720077
Dribbly-Meander,1614651466925,3,241283,231395,723851,28.0,0,84,84,0,135,SUCCESS,723851
amurakami-deep-racer,1614697323677,3,244848,233895,734544,32.0,0,96,96,0,136,SUCCESS,734544
quewa,1614805498266,3,251002,240648,753008,30.0,0,90,90,0,137,SUCCESS,753008
Amaranth,1614574923876,3,295816,291074,887450,22.666666666666668,0,68,68,0,138,SUCCESS,887450
TorillaTavataan2,1614772499075,3,298658,289635,895974,38.666666666666664,0,116,116,1,139,SUCCESS,895974
NationalDayniehongbo,1614586476254,3,328203,313253,984609,50.666666666666664,0,152,152,0,140,SUCCESS,984609
Arcelik2,1614781573944,3,339068,320667,1017206,30.333333333333332,0,91,91,0,141,SUCCESS,1017206
metrogea,1614654772418,3,371486,369456,1114460,54.333333333333336,0,163,163,0,142,SUCCESS,1114460
VinayM,1614675753640,3,377964,370524,1133892,54.666666666666664,0,164,164,0,143,SUCCESS,1133892
Kurahara,1614735181360,3,392128,384608,1176386,55.666666666666664,0,167,167,0,144,SUCCESS,1176386
